A,BEDPL,PC,HR02	: 	19.9 
A,BEDPL,PC,HR03	64.7 	47.6 
A,BEDPL,PC,HR04	45 	: 
A,BEDPL,PC,HR05	: 	30.6 
A,BEDPL,PC,HR06	: 	37 
A,BEDPL,PC,HU	40.6 	27.6 
A,BEDPL,PC,HU1	52.3 	25.5 
A,BEDPL,PC,HU11	56 	25.6 
A,BEDPL,PC,HU12	33.4 	25.1 
A,BEDPL,PC,HU2	36 	28.7 
A,BEDPL,PC,HU21	32.6 	27.1 
A,BEDPL,PC,HU22	39.8 	29.6 
A,BEDPL,PC,HU23	31.4 	28.3 
A,BEDPL,PC,HU3	33.3 	28.4 
A,BEDPL,PC,HU31	33.5 	31 
A,BEDPL,PC,HU32	33.3 	27.7 
A,BEDPL,PC,HU33	33.1 	26.2 
A,BEDPL,PC,IE	: 	13 e
A,BEDPL,PC,IE0	: 	13 e
A,BEDPL,PC,IE04	: 	14 e
A,BEDPL,PC,IE05	: 	13 e
A,BEDPL,PC,IE06	: 	12 e
A,BEDPL,PC,IS	: 	30.3 
A,BEDPL,PC,IS0	: 	30.3 
A,BEDPL,PC,IS00	: 	30.3 
A,BEDPL,PC,IT	46.1 	37.9 
A,BEDPL,PC,ITC	45.9 	35.6 
A,BEDPL,PC,ITC1	44.4 	31.9 
A,BEDPL,PC,ITC2	47.3 	31.4 
A,BEDPL,PC,ITC3	48.9 	37.5 
A,BEDPL,PC,ITC4	45.4 	36.5 
A,BEDPL,PC,ITF	33.5 	36.1 
A,BEDPL,PC,ITF1	33.2 	41.6 
A,BEDPL,PC,ITF2	31.8 	32.7 
A,BEDPL,PC,ITF3	41 	41.3 
A,BEDPL,PC,ITF4	31 	31.3 
A,BEDPL,PC,ITF5	32.9 	32.4 
A,BEDPL,PC,ITF6	25.7 	35.2 
A,BEDPL,PC,ITG	41.2 	32.2 
A,BEDPL,PC,ITG1	39.3 	30.2 
A,BEDPL,PC,ITG2	43.7 	34.5 
A,BEDPL,PC,ITH	56 	47.8 
A,BEDPL,PC,ITH1	66.1 	63.7 
A,BEDPL,PC,ITH2	55.6 	48.6 
A,BEDPL,PC,ITH3	56.8 	42.4 
A,BEDPL,PC,ITH4	35.5 	28.9 
A,BEDPL,PC,ITH5	53 	48.8 
A,BEDPL,PC,ITI	45.1 	28.3 
A,BEDPL,PC,ITI1	44.6 	29.4 
A,BEDPL,PC,ITI2	32 	30.9 
A,BEDPL,PC,ITI3	38 	41.9 
A,BEDPL,PC,ITI4	50.2 	23 
A,BEDPL,PC,LI	26.1 	29.2 
A,BEDPL,PC,LI0	26.1 	29.2 
A,BEDPL,PC,LI00	26.1 	29.2 
A,BEDPL,PC,LT	40.8 	27.7 
A,BEDPL,PC,LT0	40.8 	27.7 
A,BEDPL,PC,LT01	49.6 	25.4 
A,BEDPL,PC,LT02	36.4 	29.2 
A,BEDPL,PC,LU	31.28 	28.48 
A,BEDPL,PC,LU0	31.28 	28.48 
A,BEDPL,PC,LU00	31.28 	28.48 
A,BEDPL,PC,LV	39.61 	20.8 
A,BEDPL,PC,LV0	39.61 	20.8 
A,BEDPL,PC,LV00	39.61 	20.8 
A,BEDPL,PC,ME	34.9 	: 
A,BEDPL,PC,ME0	34.9 	: 
A,BEDPL,PC,ME00	34.9 	: 
A,BEDPL,PC,MK	24.3 	18.67 
A,BEDPL,PC,MK0	24.3 	18.67 
A,BEDPL,PC,MK00	24.3 	18.67 
A,BEDPL,PC,MT	66.4 	33.8 
